ProductKey,ProductId,Product Name,Product SubCategory,Product Category,Product Description,Product Color,Product Model Name,Reorder Point,Standard Cost,Source System Code,Start Date,End Date,Product Status
492,871,"HL Touring Frame - Yellow, 60",Bottles and Cages,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Yellow,HL Touring Frame,3,3.7363,1,02:07.0,NULL,Current
493,881,"LL Touring Frame - Yellow, 62",Jerseys,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Yellow,LL Touring Frame,3,41.5723,1,02:07.0,NULL,Current
494,891,"HL Touring Frame - Yellow, 46",Touring Frames,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Yellow,HL Touring Frame,413,601.7437,1,02:07.0,NULL,Current
495,901,"HL Touring Frame - Yellow, 50",Touring Frames,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Yellow,HL Touring Frame,375,199.8519,1,02:07.0,NULL,Current
496,911,"HL Touring Frame - Yellow, 54",Saddles,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Yellow,HL Touring Frame,375,12.0413,1,02:07.0,NULL,Current
497,921,"HL Touring Frame - Blue, 46",Tires and Tubes,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Blue,HL Touring Frame,375,1.8663,1,02:07.0,NULL,Current
498,931,"HL Touring Frame - Blue, 50",Tires and Tubes,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Blue,HL Touring Frame,375,8.0373,1,02:07.0,NULL,Current
499,941,"HL Touring Frame - Blue, 54",Pedals,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Blue,HL Touring Frame,375,35.9596,1,02:07.0,NULL,Current
500,951,"HL Touring Frame - Blue, 60",Cranksets,Components,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Blue,HL Touring Frame,375,179.8156,1,02:07.0,NULL,Current
501,961,Rear Derailleur,Touring Bikes,Components,Wide-link design.,Silver,Rear Derailleur,75,461.4448,1,02:07.0,NULL,Current
502,971,"LL Touring Frame - Blue, 50",Touring Bikes,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Blue,LL Touring Frame,75,755.1508,1,02:07.0,NULL,Current
503,981,"LL Touring Frame - Blue, 54",Mountain Bikes,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Blue,LL Touring Frame,75,419.7784,1,02:07.0,NULL,Current
504,991,"LL Touring Frame - Blue, 58",Mountain Bikes,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Blue,LL Touring Frame,83,294.5797,1,02:07.0,NULL,Current
505,4,"LL Touring Frame - Blue, 62",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Blue,LL Touring Frame,600,0,1,02:07.0,NULL,Current
506,325,"LL Touring Frame - Yellow, 44",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Yellow,LL Touring Frame,750,0,1,02:07.0,NULL,Current
507,343,"LL Touring Frame - Yellow, 50",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Yellow,LL Touring Frame,750,0,1,02:07.0,NULL,Current
508,355,"LL Touring Frame - Yellow, 54",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Yellow,LL Touring Frame,600,0,1,02:07.0,NULL,Current
509,365,"LL Touring Frame - Yellow, 58",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Yellow,LL Touring Frame,750,0,1,02:07.0,NULL,Current
510,375,"LL Touring Frame - Blue, 44",NULL,Components,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Blue,LL Touring Frame,750,0,1,02:07.0,NULL,Current
511,385,"ML Mountain Frame-W - Silver, 40",NULL,Components,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Silver,ML Mountain Frame-W,750,0,1,02:07.0,NULL,Current
512,395,"ML Mountain Frame-W - Silver, 42",NULL,Components,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Silver,ML Mountain Frame-W,750,0,1,02:07.0,NULL,Current
513,405,"ML Mountain Frame-W - Silver, 46",NULL,Components,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Silver,ML Mountain Frame-W,750,0,1,02:07.0,NULL,Current
514,415,Rear Brakes,NULL,Components,NULL,Silver,Rear Brakes,825,0,1,02:07.0,NULL,Current
515,425,LL Mountain Seat/Saddle,NULL,Components,Synthetic leather. Features gel for increased comfort.,NA,LL Mountain Seat/Saddle 2,750,0,1,02:07.0,NULL,Current
516,435,ML Mountain Seat/Saddle,NULL,Components,Designed to absorb shock.,NA,ML Mountain Seat/Saddle 2,750,0,1,02:07.0,NULL,Current
517,445,HL Mountain Seat/Saddle,NULL,Components,Anatomic design for a full-day of riding in comfort. Durable leather.,NA,HL Mountain Seat/Saddle 2,750,0,1,02:07.0,NULL,Current
518,455,LL Road Seat/Saddle,NULL,Components,Lightweight foam-padded saddle.,NA,LL Road Seat/Saddle 1,750,0,1,02:07.0,NULL,Current
519,465,ML Road Seat/Saddle,NULL,Components,Rubber bumpers absorb bumps.,NA,ML Road Seat/Saddle 2,750,0,1,02:07.0,NULL,Current
520,475,HL Road Seat/Saddle,NULL,Components,Lightweight kevlar racing saddle. Leather.,NA,HL Road Seat/Saddle 2,750,0,1,02:07.0,NULL,Current
521,485,LL Touring Seat/Saddle,NULL,Components,"Comfortable, ergonomically shaped gel saddle.",NA,LL Touring Seat/Saddle,750,0,1,02:07.0,NULL,Current
522,495,ML Touring Seat/Saddle,NULL,Components,New design relieves pressure for long rides.,NA,ML Touring Seat/Saddle,45,0,1,02:07.0,NULL,Current
523,511,HL Touring Seat/Saddle,NULL,Components,Cut-out shell for a more comfortable ride.,NA,HL Touring Seat/Saddle,600,0,1,02:07.0,NULL,Current
524,521,"LL Mountain Frame - Silver, 42",NULL,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Silver,LL Mountain Frame,413,108.99,1,02:07.0,NULL,Current
525,531,"LL Mountain Frame - Silver, 44",NULL,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Silver,LL Mountain Frame,375,0,1,02:07.0,NULL,Current
526,719,"LL Mountain Frame - Silver, 48",Road Frames,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Silver,LL Mountain Frame,375,868.6342,1,02:07.0,NULL,Current
527,729,"LL Mountain Frame - Silver, 52",Road Frames,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Silver,LL Mountain Frame,375,187.1571,1,02:07.0,NULL,Current
528,739,Mountain Tire Tube,Mountain Frames,Accessories,Self-sealing tube.,NA,Mountain Tire Tube,375,747.2002,1,02:07.0,NULL,Current
529,749,Road Tire Tube,Road Bikes,Accessories,Conventional all-purpose tube.,NA,Road Tire Tube,75,2171.2942,1,02:07.0,NULL,Current
530,759,Touring Tire Tube,Road Bikes,Accessories,General purpose tube.,NA,Touring Tire Tube,75,486.7066,1,02:07.0,NULL,Current
531,769,"LL Mountain Frame - Black, 42",Road Bikes,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Black,LL Mountain Frame,75,486.7066,1,02:07.0,NULL,Current
532,779,"LL Mountain Frame - Black, 44",Mountain Bikes,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Black,LL Mountain Frame,75,1265.6195,1,02:07.0,NULL,Current
533,789,"LL Mountain Frame - Black, 48",Road Bikes,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Black,LL Mountain Frame,75,1518.7864,1,02:07.0,NULL,Current
534,799,"LL Mountain Frame - Black, 52",Road Bikes,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Black,LL Mountain Frame,83,713.0798,1,02:07.0,NULL,Current
535,809,LL Mountain Tire,Handlebars,Accessories,"Comparible traction, less expensive wire bead casing.",NA,LL Mountain Tire,375,27.4925,1,02:07.0,NULL,Current
536,819,ML Mountain Tire,Wheels,Accessories,"Great traction, high-density rubber.",NA,ML Mountain Tire,375,110.2829,1,02:07.0,NULL,Current
537,829,HL Mountain Tire,Wheels,Accessories,"Incredible traction, lightweight carbon reinforced.",NA,HL Mountain Tire,375,108.7844,1,02:07.0,NULL,Current
538,839,LL Road Tire,Road Frames,Accessories,Same great treads as more expensive tire with a less expensive wire bead casing.,NA,LL Road Tire,375,868.6342,1,02:07.0,NULL,Current
539,889,ML Road Tire,Touring Frames,Accessories,Higher density rubber.,NA,ML Road Tire,375,601.7437,1,02:07.0,NULL,Current
540,899,HL Road Tire,Touring Frames,Accessories,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,NA,HL Road Tire,375,199.8519,1,02:07.0,NULL,Current
541,909,Touring Tire,Saddles,Accessories,High-density rubber.,NA,Touring Tire,375,17.3782,1,02:07.0,NULL,Current
542,919,LL Mountain Pedal,Mountain Frames,Components,Expanded platform so you can ride in any shoes; great for all-around riding.,Silver/Black,LL Mountain Pedal,375,144.5938,1,02:07.0,NULL,Current
543,929,ML Mountain Pedal,Tires and Tubes,Components,"Lightweight, durable, clipless pedal with adjustable tension.",Silver/Black,ML Mountain Pedal,375,11.2163,1,02:07.0,NULL,Current
544,939,HL Mountain Pedal,Pedals,Components,Stainless steel; designed to shed mud easily.,Silver/Black,HL Mountain Pedal,413,27.568,1,02:07.0,NULL,Current
545,949,LL Road Pedal,Cranksets,Components,Clipless pedals - aluminum.,Silver/Black,LL Road Pedal,375,77.9176,1,02:07.0,NULL,Current
546,959,ML Road Pedal,Touring Bikes,Components,Lightweight aluminum alloy construction.,Silver/Black,ML Road Pedal,75,461.4448,1,02:07.0,NULL,Current
547,969,HL Road Pedal,Touring Bikes,Components,Top-of-the-line clipless pedals with adjustable tension.,Silver/Black,HL Road Pedal,75,1481.9379,1,02:07.0,NULL,Current
548,979,Touring Pedal,Touring Bikes,Components,A stable pedal for all-day riding.,Silver/Black,Touring Pedal,75,461.4448,1,02:07.0,NULL,Current
549,989,"ML Mountain Frame-W - Silver, 38",Mountain Bikes,Components,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Silver,ML Mountain Frame-W,75,294.5797,1,02:07.0,NULL,Current
550,999,"LL Mountain Frame - Black, 40",Road Bikes,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Black,LL Mountain Frame,75,343.6496,1,02:07.0,NULL,Current
551,399,"LL Mountain Frame - Silver, 40",,Components,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Silver,LL Mountain Frame,75,343.6496,1,02:07.0,NULL,Current
552,400,Front Derailleur,,Components,Wide-link design.,Silver,Front Derailleur,75,343.6496,1,02:07.0,NULL,Current
553,401,LL Touring Handlebars,,Components,Unique shape reduces fatigue for entry level riders.,NA,LL Touring Handlebars,75,343.6496,1,02:07.0,NULL,Current
554,402,HL Touring Handlebars,,Components,A light yet stiff aluminum bar for long distance riding.,NA,HL Touring Handlebars,75,343.6496,1,02:07.0,NULL,Current
555,403,Front Brakes,,Components,All-weather brake pads; provides superior stopping by applying more surface to the rim.,Silver,Front Brakes,75,343.6496,1,02:07.0,NULL,Current
556,404,LL Crankset,,Components,Super rigid spindle.,Black,LL Crankset,75,343.6496,1,02:07.0,NULL,Current
557,405,ML Crankset,,Components,High-strength crank arm.,Black,ML Crankset,75,343.6496,1,02:07.0,NULL,Current
558,406,HL Crankset,,Components,Triple crankset; alumunim crank arm; flawless shifting.,Black,HL Crankset,75,343.6496,1,02:07.0,NULL,Current
559,408,Chain,,Components,Superior shifting performance.,Silver,Chain,75,343.6496,1,02:07.0,NULL,Current
560,409,"Touring-2000 Blue, 60",,Bikes,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,Touring-2000,75,343.6496,1,02:07.0,NULL,Current
561,410,"Touring-1000 Yellow, 46",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Yellow,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
562,411,"Touring-1000 Yellow, 50",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Yellow,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
563,412,"Touring-1000 Yellow, 54",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Yellow,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
564,413,"Touring-1000 Yellow, 60",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Yellow,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
565,414,"Touring-3000 Blue, 54",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Blue,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
566,415,"Touring-3000 Blue, 58",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Blue,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
567,416,"Touring-3000 Blue, 62",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Blue,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
568,418,"Touring-3000 Yellow, 44",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
569,419,"Touring-3000 Yellow, 50",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
570,420,"Touring-3000 Yellow, 54",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
571,421,"Touring-3000 Yellow, 58",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
572,422,"Touring-3000 Yellow, 62",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
573,423,"Touring-1000 Blue, 46",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
574,424,"Touring-1000 Blue, 50",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
575,425,"Touring-1000 Blue, 54",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
576,426,"Touring-1000 Blue, 60",,Bikes,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,Touring-1000,75,343.6496,1,02:07.0,NULL,Current
577,428,"Touring-2000 Blue, 46",,Bikes,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,Touring-2000,75,343.6496,1,02:07.0,NULL,Current
578,429,"Touring-2000 Blue, 50",,Bikes,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,Touring-2000,75,343.6496,1,02:07.0,NULL,Current
579,430,"Touring-2000 Blue, 54",,Bikes,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,Touring-2000,75,343.6496,1,02:07.0,NULL,Current
580,431,"Road-350-W Yellow, 40",,Bikes,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,Road-350-W,75,343.6496,1,02:07.0,NULL,Current
581,432,"Road-350-W Yellow, 42",,Bikes,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,Road-350-W,75,343.6496,1,02:07.0,NULL,Current
582,433,"Road-350-W Yellow, 44",,Bikes,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,Road-350-W,75,343.6496,1,02:07.0,NULL,Current
583,434,"Road-350-W Yellow, 48",,Bikes,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,Road-350-W,75,343.6496,1,02:07.0,NULL,Current
584,435,"Road-750 Black, 58",,Bikes,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,Road-750,75,343.6496,1,02:07.0,NULL,Current
585,436,"Touring-3000 Blue, 44",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Blue,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
586,438,"Touring-3000 Blue, 50",,Bikes,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Blue,Touring-3000,75,343.6496,1,02:07.0,NULL,Current
587,439,"Mountain-400-W Silver, 38",,Bikes,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,Mountain-400-W,75,343.6496,1,02:07.0,NULL,Current
588,440,"Mountain-400-W Silver, 40",,Bikes,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,Mountain-400-W,75,343.6496,1,02:07.0,NULL,Current
589,441,"Mountain-400-W Silver, 42",,Bikes,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,Mountain-400-W,75,343.6496,1,02:07.0,NULL,Current
590,442,"Mountain-400-W Silver, 46",,Bikes,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,Mountain-400-W,75,343.6496,1,02:07.0,NULL,Current
591,443,"Mountain-500 Silver, 40",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
592,444,"Mountain-500 Silver, 42",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
593,445,"Mountain-500 Silver, 44",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
594,446,"Mountain-500 Silver, 48",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
595,448,"Mountain-500 Silver, 52",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
596,449,"Mountain-500 Black, 40",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
597,450,"Mountain-500 Black, 42",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
598,451,"Mountain-500 Black, 44",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
599,452,"Mountain-500 Black, 48",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
600,453,"Mountain-500 Black, 52",,Bikes,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,Mountain-500,75,343.6496,1,02:07.0,NULL,Current
601,454,LL Bottom Bracket,,Components,Chromoly steel.,NA,LL Bottom Bracket,75,343.6496,1,02:07.0,NULL,Current
602,455,ML Bottom Bracket,,Components,Aluminum alloy cups; large diameter spindle.,NA,ML Bottom Bracket,75,343.6496,1,02:07.0,NULL,Current
603,456,HL Bottom Bracket,,Components,Aluminum alloy cups and a hollow axle.,NA,HL Bottom Bracket,75,343.6496,1,02:07.0,NULL,Current
604,458,"Road-750 Black, 44",,Bikes,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,Road-750,75,343.6496,1,02:07.0,NULL,Current
605,459,"Road-750 Black, 48",,Bikes,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,Road-750,75,343.6496,1,02:07.0,NULL,Current
606,460,"Road-750 Black, 52",,Bikes,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,Road-750,75,343.6496,1,02:07.0,NULL,Current
